Date,Open,High,Low,Close,Adj Close,Volume
2022-11-09,91.610001,92.599998,91.339996,91.629997,89.210312,6271200
2022-11-10,93.889999,96.419998,93.330002,96.260002,93.718056,10408400
2022-11-11,96.760002,98.669998,96.570000,97.379997,94.808464,8294400
2022-11-14,97.129997,98.559998,96.690002,97.419998,94.847404,8521100
2022-11-15,98.910004,99.529999,97.290001,97.830002,95.246590,6410000
2022-11-16,96.519997,97.959999,96.260002,97.070000,94.506653,5348900
2022-11-17,95.209999,97.010002,95.099998,96.970001,94.409302,5245600
2022-11-18,97.750000,98.349998,97.129997,97.949997,95.363419,5964800
2022-11-21,96.989998,98.489998,96.699997,98.320000,95.723648,4499200
2022-11-22,98.500000,98.730003,97.519997,98.430000,95.830734,5398600
2022-11-23,98.489998,100.080002,98.269997,99.519997,96.891960,5944900
2022-11-25,99.639999,99.879997,98.519997,99.559998,96.930901,2320000
2022-11-28,98.989998,100.160004,98.559998,98.660004,96.054672,5257300
2022-11-29,98.959999,99.330002,98.199997,98.660004,96.054672,4423900
2022-11-30,99.050003,102.559998,98.519997,102.199997,99.501183,15000800
2022-12-01,102.330002,103.559998,101.949997,103.370003,100.640297,7452300
2022-12-02,102.019997,105.540001,101.820000,105.050003,102.275932,7916900
2022-12-05,103.389999,104.239998,103.000000,103.550003,100.815536,9285800
2022-12-06,103.820000,104.190002,101.440002,102.080002,99.384361,8383000
2022-12-07,101.290001,102.970001,101.059998,101.870003,99.179901,4194300
2022-12-08,102.739998,103.910004,102.400002,103.739998,101.000519,5465100
2022-12-09,103.430000,103.500000,101.750000,101.790001,99.102020,7999600
2022-12-12,101.129997,102.849998,100.820000,102.699997,99.987984,5796000
2022-12-13,104.820000,105.199997,100.989998,102.110001,99.413574,7066000
2022-12-14,102.320000,103.300003,100.699997,102.190002,99.491455,5624000
2022-12-15,101.209999,101.550003,99.449997,99.989998,97.349548,7244400
2022-12-16,99.279999,99.540001,98.019997,98.830002,96.220184,13862300
2022-12-19,98.430000,98.809998,97.730003,98.300003,95.704178,5771100
2022-12-20,98.190002,98.580002,97.269997,98.000000,95.412102,4533500
2022-12-21,96.720001,99.070000,96.349998,98.669998,96.064400,5566300
2022-12-22,98.449997,98.559998,96.169998,97.760002,95.178444,4756900
2022-12-23,97.589996,98.300003,96.879997,98.269997,95.674957,3944500
2022-12-27,98.570000,99.459999,98.209999,99.199997,96.580406,4402500
2022-12-28,99.410004,99.910004,98.389999,98.599998,95.996254,3491500
2022-12-29,99.000000,100.650002,98.669998,99.769997,97.135345,3976100
2022-12-30,99.190002,99.250000,98.239998,99.199997,96.580406,3988900
2023-01-03,100.559998,101.169998,99.470001,100.830002,98.167374,6607700
2023-01-04,102.690002,104.730003,102.550003,104.459999,101.701508,8166600
2023-01-05,104.489998,105.099998,103.489998,104.430000,101.672310,5575100
2023-01-06,105.379997,107.000000,105.010002,106.690002,103.872620,9644100
2023-01-09,106.519997,106.680000,104.430000,104.739998,101.974113,10124800
2023-01-10,104.360001,106.430000,104.169998,106.000000,103.200851,4183600
2023-01-11,105.809998,106.440002,104.860001,106.300003,103.492928,5634400
2023-01-12,106.290001,106.440002,105.169998,105.849998,103.054794,4882000
2023-01-13,105.070000,107.300003,105.070000,107.230003,104.398361,5529700
2023-01-17,106.949997,107.599998,106.309998,106.750000,103.931046,7477200
2023-01-18,107.139999,107.470001,104.910004,105.000000,102.227249,5725800
2023-01-19,105.000000,105.699997,104.239998,104.260002,101.506798,5115800
2023-01-20,104.400002,105.199997,103.889999,105.040001,102.266205,6543500
2023-01-23,105.040001,106.889999,104.400002,106.209999,103.405289,6320500
2023-01-24,106.400002,106.870003,105.410004,106.639999,103.823936,5517200
2023-01-25,106.059998,107.139999,105.900002,106.980003,104.154976,5416900
2023-01-26,107.300003,108.800003,107.059998,108.760002,105.887955,6324100
2023-01-27,108.739998,109.760002,108.339996,109.019997,106.141090,6851100
2023-01-30,108.260002,108.870003,107.419998,108.400002,105.537476,6880700
2023-01-31,108.260002,109.150002,107.500000,109.139999,106.257912,5816300
2023-02-01,108.970001,110.779999,107.980003,109.989998,107.085472,5841200
2023-02-02,110.040001,110.830002,108.000000,109.150002,106.267662,9852900
2023-02-03,104.580002,106.440002,103.040001,104.300003,101.545738,15200500
2023-02-06,104.000000,106.169998,103.300003,105.019997,102.246719,6392200
2023-02-07,104.830002,107.379997,104.559998,106.830002,104.008926,6207500
2023-02-08,106.320000,106.540001,105.650002,106.300003,103.492928,5557500
2023-02-09,105.730003,106.610001,105.599998,106.050003,103.766891,5608400
2023-02-10,105.519997,107.260002,105.470001,107.089996,104.784492,6298600
2023-02-13,107.449997,108.930000,107.279999,108.519997,106.183701,5192400
2023-02-14,107.930000,108.470001,106.699997,107.980003,105.655342,5109400
2023-02-15,107.500000,109.000000,107.260002,109.000000,106.653374,4059100
2023-02-16,107.760002,109.099998,107.410004,107.540001,105.224808,4596800
2023-02-17,106.739998,107.459999,106.230003,107.099998,104.794281,6876400
2023-02-21,105.500000,105.949997,104.709999,104.779999,102.524223,5438000
2023-02-22,105.410004,105.940002,104.389999,104.769997,102.514442,7523700
2023-02-23,105.510002,105.510002,102.629997,103.510002,101.281570,6857900
2023-02-24,102.650002,102.720001,100.820000,101.599998,99.412689,6019700
2023-02-27,102.330002,103.300003,102.150002,102.440002,100.234612,5235100
2023-02-28,101.989998,102.949997,101.900002,102.089996,99.892143,5186500
2023-03-01,102.190002,102.330002,100.910004,101.430000,99.246346,5382200
2023-03-02,101.279999,103.169998,100.940002,103.010002,100.792336,4777600
2023-03-03,103.400002,104.690002,103.010002,104.550003,102.299179,4882100
2023-03-06,104.449997,105.940002,104.440002,104.989998,102.729706,5237100
2023-03-07,104.989998,105.680000,103.120003,103.339996,101.115227,3976300
2023-03-08,102.900002,103.019997,101.730003,102.500000,100.293312,4225500
2023-03-09,102.739998,102.750000,99.959999,100.300003,98.140678,5732300
2023-03-10,100.620003,101.239998,99.029999,99.379997,97.240494,6641900
2023-03-13,98.910004,100.199997,98.370003,99.080002,96.946938,6408200
2023-03-14,100.110001,100.379997,98.470001,99.459999,97.318764,6248800
2023-03-15,98.400002,99.370003,97.279999,99.339996,97.201340,6603300
2023-03-16,99.139999,100.709999,99.029999,100.430000,98.267883,8188600
2023-03-17,99.070000,99.290001,97.839996,98.699997,96.575119,10189700
2023-03-20,99.099998,100.220001,98.930000,99.849998,97.700363,4864000
2023-03-21,100.510002,101.190002,100.139999,100.540001,98.375511,4743700
2023-03-22,100.690002,101.480003,99.059998,99.120003,96.986084,5917700
2023-03-23,99.339996,100.129997,97.519997,98.419998,96.301147,6879200
2023-03-24,98.220001,98.430000,97.190002,98.339996,96.222878,4685400
2023-03-27,98.919998,99.720001,98.580002,98.660004,96.535988,6022200
2023-03-28,98.139999,98.910004,98.080002,98.720001,96.594696,4709800
2023-03-29,99.330002,100.690002,98.739998,100.620003,98.453804,4946600
2023-03-30,101.440002,101.699997,100.650002,101.320000,99.138710,4082600
2023-03-31,101.839996,104.279999,101.839996,104.129997,101.888214,6900100
2023-04-03,104.059998,104.940002,103.669998,104.849998,102.592728,3855400
2023-04-04,104.849998,105.010002,103.349998,104.000000,101.761024,3854400
2023-04-05,103.980003,105.699997,103.930000,104.900002,102.641647,5170900
2023-04-06,104.900002,105.160004,104.019997,104.680000,102.426392,3155700
2023-04-10,103.550003,104.820000,103.070000,104.739998,102.485085,3761600
2023-04-11,105.059998,106.400002,104.919998,105.739998,103.463562,4010600
2023-04-12,106.239998,106.580002,105.349998,105.599998,103.326576,4606000
2023-04-13,106.379997,107.230003,106.250000,106.989998,104.686653,4367600
2023-04-14,106.910004,108.169998,106.849998,107.470001,105.156319,3963300
2023-04-17,107.959999,108.650002,107.559998,108.309998,105.978226,4780700
2023-04-18,108.870003,109.230003,107.730003,107.910004,105.586845,5300500
2023-04-19,107.690002,107.860001,107.080002,107.160004,104.852997,4617800
2023-04-20,106.190002,107.580002,106.190002,107.050003,104.745361,4297200
2023-04-21,107.300003,108.779999,106.660004,108.190002,105.860825,4522800
2023-04-24,108.190002,109.290001,108.040001,109.290001,106.937141,5940700
2023-04-25,108.910004,111.110001,108.830002,109.339996,106.986053,8747100
2023-04-26,109.010002,112.330002,109.010002,111.470001,109.070206,8081600
2023-04-27,111.389999,112.879997,111.180000,112.750000,110.322639,7618500
2023-04-28,112.419998,114.309998,112.290001,114.290001,111.829498,5973400
2023-05-01,114.250000,115.480003,114.250000,114.559998,112.093681,6495900
2023-05-02,114.489998,114.559998,112.849998,114.459999,111.995827,9626400
2023-05-03,109.080002,109.720001,103.800003,103.959999,101.721878,24388600
2023-05-04,104.269997,105.669998,103.800003,104.720001,102.465523,8858100
2023-05-05,105.550003,107.480003,105.379997,107.209999,104.901924,7812000
2023-05-08,107.470001,108.120003,106.930000,107.169998,104.862778,6090700
2023-05-09,106.989998,107.180000,106.400002,106.709999,104.412689,3682400
2023-05-10,107.160004,108.110001,105.680000,106.970001,104.667091,4565000
2023-05-11,106.440002,106.760002,105.120003,105.629997,103.870560,4791700
2023-05-12,105.760002,106.220001,104.830002,106.120003,104.352409,5167600
2023-05-15,106.110001,106.760002,105.610001,106.639999,104.863747,4217000
2023-05-16,106.410004,106.559998,105.199997,105.279999,103.526398,3676600
2023-05-17,105.959999,106.540001,104.949997,105.690002,103.929581,4757300
2023-05-18,105.419998,107.139999,105.199997,107.089996,105.306244,5377500
2023-05-19,107.000000,107.150002,105.320000,105.510002,103.752571,4984700
2023-05-22,105.519997,105.699997,102.769997,102.900002,101.186043,7504300
2023-05-23,102.120003,102.139999,100.080002,100.339996,98.668678,6766300
2023-05-24,100.800003,100.809998,99.110001,99.610001,97.950844,6134800
2023-05-25,98.699997,98.900002,97.730003,98.440002,96.800339,8177000
2023-05-26,98.629997,99.610001,98.330002,98.529999,96.888832,7276500
2023-05-30,98.889999,98.959999,97.309998,97.750000,96.121826,6505400
2023-05-31,98.029999,98.080002,96.980003,97.639999,96.013649,10377100
2023-06-01,97.589996,98.230003,96.519997,97.519997,95.895653,6752200
2023-06-02,98.309998,99.660004,98.190002,99.500000,97.842674,6220300
2023-06-05,100.040001,100.870003,99.500000,99.930000,98.265511,6536500
2023-06-06,99.739998,100.330002,97.529999,98.220001,96.584000,8657100
2023-06-07,98.550003,98.860001,97.589996,97.919998,96.288994,6285600
2023-06-08,97.650002,99.180000,96.919998,99.150002,97.498512,6877800
2023-06-09,98.800003,98.959999,97.639999,97.959999,96.328331,5550800
2023-06-12,97.959999,98.510002,97.519997,98.459999,96.820000,6705800
2023-06-13,98.510002,99.470001,98.510002,99.260002,97.606674,5137900
2023-06-14,99.559998,101.360001,99.190002,100.660004,98.983360,9279500
2023-06-15,101.339996,101.989998,100.660004,101.379997,99.691353,6448200
2023-06-16,102.010002,102.510002,101.480003,101.870003,100.173195,11708300
2023-06-20,101.860001,102.489998,100.900002,101.269997,99.583191,5506400
2023-06-21,100.599998,102.459999,100.360001,101.870003,100.173195,5508800
2023-06-22,101.419998,101.639999,99.639999,100.849998,99.170197,6125500
2023-06-23,99.650002,99.730003,97.519997,98.339996,96.702003,18770100
2023-06-26,98.339996,98.769997,97.480003,98.230003,96.593826,6069000
2023-06-27,98.389999,99.059998,97.730003,98.720001,97.075661,5034100
2023-06-28,98.639999,98.639999,97.300003,98.610001,96.967499,6581900
2023-06-29,98.610001,98.830002,97.980003,98.680000,97.036339,5113500
2023-06-30,99.400002,99.459999,98.540001,99.059998,97.410004,6228900
2023-07-03,98.730003,99.570000,98.250000,99.150002,97.498512,3287000
2023-07-05,99.150002,99.330002,98.290001,98.459999,96.820000,6365400
2023-07-06,97.860001,98.070000,95.910004,96.199997,94.597633,7153300
2023-07-07,95.989998,96.660004,95.550003,96.050003,94.450142,7887400
2023-07-10,96.300003,99.529999,96.230003,99.129997,97.478836,9294600
2023-07-11,99.440002,100.230003,99.139999,100.089996,98.422844,5271700
2023-07-12,101.419998,101.830002,100.760002,101.139999,99.455353,6971900
2023-07-13,101.510002,102.199997,101.300003,101.599998,99.907700,4511700
2023-07-14,101.769997,102.080002,100.989998,101.610001,99.917534,3934400
2023-07-17,100.830002,101.809998,100.040001,100.930000,99.248856,5244500
2023-07-18,100.739998,101.419998,99.860001,100.760002,99.081696,5991000
2023-07-19,100.620003,101.980003,100.620003,101.830002,100.133865,5556200
2023-07-20,101.779999,102.480003,100.699997,100.879997,99.199692,5466100
2023-07-21,101.800003,103.550003,101.610001,102.820000,101.107376,20369100
2023-07-24,102.879997,103.410004,102.320000,102.779999,101.068047,4746600
2023-07-25,102.430000,103.769997,102.330002,102.919998,101.205711,5627500
2023-07-26,102.209999,102.669998,101.300003,101.730003,100.035538,6568300
2023-07-27,102.029999,102.430000,100.540001,100.779999,99.101349,5373400
2023-07-28,101.500000,101.830002,100.809998,101.250000,99.563530,5320700
2023-07-31,101.309998,101.830002,100.860001,101.570000,99.878197,6377400
2023-08-01,101.470001,101.709999,100.400002,101.260002,99.573364,7784300
2023-08-02,100.500000,104.459999,99.290001,102.129997,100.428864,14463100
2023-08-03,101.970001,102.900002,101.449997,102.330002,100.625549,5547500
2023-08-04,102.959999,103.150002,100.519997,100.680000,99.003021,5196700
2023-08-07,101.419998,101.860001,100.940002,101.739998,100.045364,5222700
2023-08-08,101.220001,101.419998,99.889999,100.699997,99.022682,4058400
2023-08-09,101.000000,101.580002,99.470001,99.919998,98.255676,4494300
2023-08-10,100.540001,102.370003,100.400002,101.660004,100.499771,6844200
2023-08-11,101.400002,101.400002,100.139999,100.989998,99.837410,3179700
2023-08-14,100.480003,101.220001,100.199997,101.010002,99.857193,3239300
2023-08-15,100.129997,100.650002,99.779999,100.040001,98.898262,3203700
2023-08-16,99.610001,100.089996,98.889999,98.980003,97.850357,3679500
2023-08-17,99.000000,99.099998,96.430000,96.570000,95.467857,5291100
2023-08-18,96.010002,97.489998,95.790001,97.230003,96.120331,4125500
2023-08-21,97.320000,97.570000,96.160004,96.459999,95.359116,3753200
2023-08-22,96.489998,96.739998,95.599998,96.070000,94.973564,3640500
2023-08-23,96.419998,96.559998,94.010002,95.180000,94.093727,9704500
2023-08-24,94.750000,95.629997,93.709999,94.830002,93.747719,7824500
2023-08-25,95.540001,95.959999,94.510002,95.480003,94.390312,5360400
2023-08-28,95.940002,97.199997,95.830002,97.040001,95.932503,5098900
2023-08-29,97.360001,99.230003,97.339996,99.150002,98.018417,5512300
2023-08-30,99.019997,99.720001,99.000000,99.239998,98.107384,4212200
2023-08-31,99.000000,99.330002,97.279999,97.440002,96.327934,5624500
2023-09-01,98.400002,98.750000,97.040001,98.000000,96.881538,4747100
2023-09-05,97.519997,97.809998,96.589996,96.839996,95.734779,5414300
2023-09-06,96.419998,96.550003,95.370003,95.949997,94.854935,5428400
2023-09-07,95.489998,95.820000,95.019997,95.099998,94.014633,6404100
2023-09-08,95.250000,95.849998,94.750000,95.279999,94.192581,4754700
2023-09-11,95.650002,96.230003,95.220001,95.669998,94.578133,5577500
2023-09-12,95.500000,96.510002,95.199997,96.239998,95.141624,5007600
2023-09-13,96.199997,97.300003,96.040001,96.930000,95.823753,5830200
2023-09-14,96.769997,97.779999,96.250000,97.160004,96.051132,6039700
2023-09-15,97.250000,97.470001,96.050003,96.230003,95.131744,8766700
2023-09-18,96.300003,96.970001,96.089996,96.760002,95.655693,4477500
2023-09-19,95.209999,95.470001,94.269997,95.290001,94.202477,6803000
2023-09-20,95.449997,96.620003,95.050003,95.160004,94.073952,4572100
2023-09-21,95.160004,95.320000,93.029999,93.099998,92.037460,6108800
2023-09-22,93.430000,94.339996,93.370003,93.680000,92.610847,5118900
2023-09-25,92.889999,93.470001,92.250000,92.739998,91.681564,4818800
2023-09-26,92.000000,92.489998,91.180000,92.000000,90.950020,6086600
2023-09-27,92.459999,92.730003,90.379997,91.169998,90.129486,4731500
2023-09-28,91.169998,91.389999,90.209999,91.080002,90.040520,4736300
2023-09-29,92.610001,93.059998,90.839996,91.269997,90.228348,7698600
2023-10-02,91.050003,91.739998,90.790001,91.129997,90.089943,6430500
2023-10-03,90.500000,91.070000,89.209999,89.480003,88.458786,6666600
2023-10-04,89.889999,91.430000,89.809998,91.150002,90.109726,6166100
2023-10-05,91.139999,93.050003,91.139999,92.370003,91.315796,7548600
2023-10-06,92.000000,93.339996,91.680000,92.849998,91.790314,6978900
2023-10-09,92.449997,92.790001,91.430000,92.680000,91.622253,4120700
2023-10-10,92.959999,93.970001,92.870003,93.180000,92.116554,4974800
2023-10-11,93.290001,93.629997,91.849998,91.949997,90.900589,4499200
2023-10-12,91.839996,92.250000,90.769997,91.419998,90.376633,5485200
2023-10-13,91.279999,92.059998,91.050003,91.480003,90.435959,4780100
2023-10-16,92.169998,93.860001,91.849998,93.650002,92.581192,4595900
2023-10-17,92.750000,94.190002,92.629997,94.180000,93.105141,6086700
2023-10-18,93.940002,94.529999,93.500000,93.750000,92.680046,4110700
2023-10-19,94.370003,95.660004,94.169998,94.419998,93.342400,5610800
2023-10-20,94.620003,95.089996,94.139999,94.190002,93.115028,4698000
2023-10-23,93.930000,95.029999,93.290001,94.199997,93.124908,4481000
2023-10-24,94.279999,94.980003,94.059998,94.620003,93.540123,3600200
2023-10-25,94.320000,95.360001,93.970001,94.000000,92.927193,5497300
2023-10-26,93.809998,94.480003,92.599998,92.669998,91.612366,6201700
2023-10-27,92.639999,93.730003,91.769997,92.019997,90.969788,8293600
2023-10-30,93.120003,93.709999,92.720001,93.150002,92.086899,7852700
2023-10-31,93.169998,93.320000,92.000000,92.239998,91.187271,9308300
2023-11-01,91.830002,91.860001,90.550003,91.349998,90.307434,14292500
2023-11-02,100.989998,101.919998,99.739998,100.010002,98.868607,23396300
2023-11-03,100.620003,103.769997,100.500000,102.650002,101.478470,15994400
2023-11-06,102.870003,104.089996,101.970001,104.029999,102.842720,7532000
2023-11-07,104.230003,104.389999,103.330002,103.680000,102.496719,6239500
2023-11-08,103.739998,104.820000,103.650002,104.300003,103.109642,7453000
2023-11-09,104.300003,104.459999,102.029999,102.230003,101.618614,7607000
2023-11-10,102.599998,104.349998,101.980003,104.330002,103.706055,7338500
2023-11-13,103.919998,104.230003,102.959999,103.510002,102.890961,7120800
2023-11-14,104.480003,105.820000,104.239998,105.599998,104.968460,8323000
2023-11-15,105.660004,106.540001,105.660004,106.029999,105.395889,7980200
2023-11-16,106.279999,107.660004,106.199997,107.209999,106.568832,8037200
2023-11-17,107.180000,107.500000,105.480003,105.570000,104.938637,6341800
2023-11-20,105.209999,105.470001,103.860001,104.300003,103.676239,9799500
2023-11-21,104.449997,104.680000,103.169998,103.690002,103.069885,6149000
2023-11-22,104.160004,104.680000,103.279999,103.440002,102.821381,4828700
2023-11-24,103.440002,103.599998,102.470001,102.779999,102.165321,3206400
2023-11-27,102.290001,103.089996,102.070000,102.360001,101.747841,7853600
2023-11-28,101.959999,102.050003,100.889999,101.180000,100.574898,6848100
2023-11-29,101.510002,101.690002,99.529999,99.849998,99.252846,8428500
2023-11-30,100.059998,100.120003,98.419998,99.300003,98.706139,11442600
2023-12-01,98.500000,99.279999,97.519997,99.199997,98.606735,12503900
2023-12-04,98.389999,98.879997,96.769997,97.599998,97.016304,11477400
2023-12-05,97.379997,97.480003,94.849998,95.540001,94.968628,16027300
2023-12-06,95.949997,97.169998,95.470001,97.019997,96.439766,12115000
2023-12-07,97.250000,97.699997,96.269997,96.440002,95.863243,7858300
2023-12-08,96.080002,96.860001,95.809998,96.610001,96.032227,7124400
2023-12-11,97.220001,99.010002,97.220001,98.120003,97.533195,7639100
2023-12-12,98.440002,98.599998,97.430000,98.150002,97.563019,6313800
2023-12-13,98.500000,98.639999,96.820000,98.110001,97.523254,7741900
2023-12-14,98.720001,98.790001,97.150002,97.839996,97.254868,9764800
2023-12-15,97.839996,98.239998,96.559998,96.750000,96.171387,12463800
2023-12-18,97.239998,97.320000,95.919998,96.559998,95.982521,6146400
2023-12-19,96.940002,98.050003,96.940002,97.720001,97.135590,5992900
2023-12-20,96.360001,96.879997,94.650002,94.709999,94.143585,10057400
2023-12-21,95.080002,95.440002,94.470001,95.330002,94.759880,7097200
2023-12-22,94.889999,95.830002,94.339996,95.279999,94.710175,6360400
2023-12-26,95.339996,95.690002,94.959999,95.669998,95.097847,3709500
2023-12-27,95.690002,95.779999,94.790001,95.290001,94.720123,4959300
2023-12-28,95.500000,95.970001,95.110001,95.930000,95.356293,4518300
2023-12-29,95.879997,96.349998,95.349998,96.010002,95.435814,6134000
